text,label
大学生玩捉迷藏把自己藏丢米甜专属话题祈春社团大学宿舍泥po大学生,1
癫广boss战是吧外省人紧急购置厚衣不是说不会低于10吗哭惹R广东天气天气预报广州天气,1
万花丛中一点红丽斑兰Lepanthestelipogoniflora俗称小红伞小红伞一开其他的花黯然失色大笑R大笑R绝对的焦点黄金薯R黄金薯R来一张图看看大家缸里的兰花发在评论区吧,5
苦恼啊婴儿啼哭算扰民吗我家隔壁新生了个小奶娃每到凌晨两点小宝宝都会哭轮番哄都不停那种一般要持续半个小时真的太闹了我和他妈妈爸爸一样每天半夜都没法睡觉但是真的一点儿都不讨厌他有时候会想他到底在哭什么现在妈妈是抱着他轻轻的拍着安抚他吗虽然很吵但心里没有一丁点厌恶的感觉只是希望他别再这样哭了听着糯糯不断的哭声我感觉小宝贝好像很难受的样子也不知道是不是自己到了婚龄还没结婚但是心理上已经成熟到有了为人父母的某些期待所以每次听到小宝宝的哭声都会觉得很有家庭味只希望隔壁家的小孩请快快健康的长大吧家庭教育父母与孩子孩子教育,1
红烧猪脚炖猪蹄切记不要直接下锅那样炖出来的猪蹄又老又柴今天教你一个方法炖出来的猪蹄像豆腐一样嫩红烧猪蹄黄焖猪蹄小红书美食分享,1
去香港警署领一个熊sir吧其实只要去到警署提前给他们打电话跟他说你要买小熊跟他提前说好款式93846099导航搜香港警察总部香港湾仔军器场街1号正常上班的时间去就好了他就会带着小熊下来然后就在一个角落进行交易偷笑R它可是正经从警署抱出来的根正苗红的熊sir诶派对R一次很特别的经历,1
治愈系田园风插画光才是一切氛围感的源头插画分享插画师推荐治愈系漫画治愈漫画,5
中山大学是全世界唯一一个以中山大学命名的大学也是全中国唯一一个简称双鸭山大学的学校没有之一并且广州市也是全中国唯一拥有中山大学广州校区的城市珠海市也是全中国唯一拥有中山大学珠海校区的城市深圳市也是全中国唯一拥有中山大学深圳校区的城市据不完全统计中山大学是全国中大校友最多的大学著名五星上将麦克阿瑟表示我上次去中山大学看到的每一寸土地每一个人都是中大的中山大学,2
太原果然是大城市啥都能吃到啊这个饺子种类也太多了吧还能拿回家自己煮这高低拿捏了太原美食太原美食攻略饺子包饺子饺子控太原兴富桂水饺,1
JOJO壁纸做自己的治愈者EVA明日香手机壁纸每日壁纸私藏壁纸治愈系壁纸治愈自己壁纸治愈壁纸分享EVA明日香EVA新世纪福音战士IPAD壁纸香党,5
早上到的一件货中午就剩这点了都是一组两组的拿这个真的很不错喝过的应该都知道阿福乐五维赖氨酸口服溶液五维赖氨酸口服溶液,4
强森携手杰里科抗敌大公主中途干预强森携手杰里科抗敌大公主中途干预结果被撂倒在地wwe摔角,2
热知识来了这个巴沙鱼胶是可以吃的偷笑R买点鲍汁焖一盘鲍汁花胶客人来了也很拿得出手带鱼胶花胶滋补养生靠谱的货代,1
这玩意真的公平吗带个称出门喝酒我是真服了测评喝酒日常喝酒酒杯智商税真实测评,5
这幅猫咪绝了已经不能单纯用生动来形容为数不多的生动作品之一真的是又形象又生动细节恰到好处小眼神非常到位把猫咪和蝴蝶都绣活了再说说装裱选用了双层立体卡纸有层次有空间感实木金箔做旧框不是很华丽也不乏味突出的是质感经得起岁月洗礼十字绣DIY手工刺绣十字绣成品,4
酸奶冰芋圆口感细腻顺滑酸奶的酸甜与芋圆的香糯相得益彰仿佛口中盛开的一朵花这是一款夏日解暑的绝佳选择让你在炎炎夏日中享受一份清凉的甜蜜糖水酸奶在家做甜品冰粉最爱喝的酸奶芋圆甜品美食日常美甲分享美食自作美食美食制作教程美食制作教程,1
鸡蛋滚脸真的鸡蛋滚脸皮肤真的会变好鸡蛋护肤小知识,1
抱宠头像分享动漫头像萝莉头像可爱头像头像女生头像闺蜜头像情侣头像抱宠情头我爱官方大大求流量爱官方官方大大求热门没流量啦微信头像优质女生头像,5
有娃家庭还有不知道这个法宝的嘛育儿不容易尤其是给宝宝选奶粉的时候做了很多功课选的奶粉结果宝宝喝了却拉肚子带她去看了才知道是乳糖不耐受因为宝宝自身乳糖酶缺乏乳糖没有被完全分解今天就分享一下乳糖不耐受怎么办如果宝妈们还有什么想问的可以随时来育儿路上我们不断的学习助力宝宝健康成长乳糖酶宝宝拉肚子新生儿乳糖不耐受康丽赋乳糖酶辣妈育儿经科学育儿,1
谢谢必胜客让我们吃上了r的汉堡起猛了家人们必胜客竟然也出汉堡了还是铁板现煎的做了33年西餐的牌子就是不同凡响关键是现在温州门店还有周边送汉堡脑袋快冲,1
发光的星空083梵高系列手机锁屏壁纸壁纸分享星空发光星空摄影致敬梵高梵高壁纸每日壁纸手机壁纸送你好看的手机壁纸每日壁纸分享唯美壁纸治愈系壁纸原创壁纸,5
手机壁纸梵高系列白云星星490送你好看的手机壁纸白云星星星空星空摄影每日壁纸手机壁纸壁纸全屏壁纸高清壁纸神仙壁纸可爱壁纸壁纸分享iphone壁纸华为壁纸梵高致敬梵高蓝色蓝色系,5
黄焖羊肉一看就会一学就废这样做的黄焖羊肉软烂入味美食教程黄焖羊肉,1
普通家庭大学一个月2000生活费普普通通的家庭母亲是护士爸爸在厂里上班每个月给我生活费对于我个人来说是足够的遇到节假日我的母亲大人还会额外多给一丢丢平时出去玩报备一下也会给有时候花超了撒个娇爸爸也会额外再给我补贴就是感觉父母在能力范围内给了我最好的大学生大学生生活费大学生日常,1
北京为什么北京的雪是黄色的北京下雪啦但是为什么道上的雪是黄色的洒盐也不应该是黄色的呢融雪剂吗还是啥北方孩子第一次见到黄色的埋汰雪北京下雪黄色的雪北京初雪,1
再也不怕商家误会了每次用了zfb红包付款给商家出示都怕有误会今天偶然发现这里有个下拉就能出现全额了zfb这点蛮人性化的偷笑R偷笑R偷笑R支付宝消费券红包我怎么才知道,1
海蓝之谜找了个腊梅空瓶挤了郁美净进去给老公用过不了几天他指定要说大牌就是好用,4
朋友领证吃饭穿这个不夸张吧上次生日的闺蜜领证了不办婚礼就办四五桌家里人好朋友一起吃个饭啊啊啊上次说我穿的骚的女孩子也在我还会画个妆就是较上劲了这次不PK一下以后没有见面的机会了晚上冷的话外面还会搭个貂不知道新娘子会穿个啥问过不穿婚纱和礼服就是穿个小裙子问题就是我穿这样会不会有点隆重平时朋友见面我基本不打扮,2
是欢笑是惊恐喜羊羊与灰太狼喜美顾鹤桉桉树向日葵馨桉即是归处爱官方别限流薯管家小红书创作学院,1
普通大学生卡里有5000个的一天大学生卡里有5000的一天生活今天简简单单做个虾吃有空给大家回应一下上一篇的一些问题大学生富二代,1
祝女儿12岁生日快乐女儿生日快乐祝往后余生事事顺心快乐常相伴题外话不翻照片不觉得学习舞蹈对女孩的影响有多大生日成长舞蹈,1
双胎入院待产有个贴心老公太幸福了双胎孕晚期真的太煎熬了还好有个贴心照顾我的国外老公一个好的爱人真的可以减轻孕期一半的痛苦入院前让老公给我洗头让我好清清爽爽的去生产了孕期的姐妹都在问我怀孕的时候用的什么洗发水其实我都是用孕妇专用的belli控油洗发水套装剔除了香精人工色素尼泊金酯类防腐剂没有孕期慎用成分用起来很安心0硅油氨基酸配方洗完头发清爽又柔顺最重要的就是控油效果好孕期爱出油3天一洗也完全没问题孕妇洗发水孕期洗护孕妇可用护肤品控油洗发水孕晚期记录生活孕晚期肚型,1
终于拒绝了同事坐我车大家都怎么拒绝的跟同事不熟很久之前坐过同事的车回家不过我当时就有买奶茶给他后来我也不好意思坐他车回家只有非喊我一起的时候才一块我坐后排后来知道我提车之后就让我带他虽然我很不想带但是念着之前带过我份上我就答应了我平时回开车的时候化妆和拍vlog带他非常不方便前面两次我都没好意思拒绝还在小红书搜如何拒绝还绕道他家小区门口接他最抓马的是第二次到他小区门口刚好另一个同事路过他坐别人车走了我白过去了一直不好意思可是不好意思难受的就是我勇敢拒绝最后也没没在回复了蹭车同事蹭车学会拒绝同事关系拒绝内耗,3
在深圳麦麦小镇今天终于开放啦昨天去的时候还没完全开放主要是排队领周边今天终于开放可以好好逛逛啦巨可爱主题乐园谁能不爱快去拍照地址OPOWER文化艺术中心地铁侨城北B出口深圳周末去哪儿深圳拍照麦当劳游乐场,3
冰糖的水果肯定是草莓最好吃啦吃了甜食会开心简单美食草莓冰糖葫芦冰糖草莓,1
今日份穿搭蓝色瑜伽服上衣好好看色色Rootd每日穿搭瑜伽服穿搭,5
普通人的一生有多难普通人的一生有多难谁不是一边内耗自己又一边治愈自己不甘但又不得不承认自己的平庸我本善良但行好事加油80九零们,1
4055岁不在失职业交金补贴攻略没有搜到一站式答案去社区中心咨询后得到了比较明确的答复分享记录一下不管是主动还是被动离职原来的5险1金也就戛然而止了不管是被解雇还是协商离职只要在社保系统里显示是被解除劳动关系就可以申请失业保险领取每月2100元一次至高领取24个月每工作一年累计2个月不管是被解雇还是主动辞职如果想要继续缴纳医保养老两险可以到户籍所在的社区中心办理灵活就业人员缴纳费用40岁以上人员符合条件还有的交金补贴领取补贴的三个前提条件是1不能有企业不能有营业执照不能是法人或董事什么的若有需全部注销2失业无业状态满半年即不交金状态满半年3带好身份证户口本去做求职登记满15天失业半年内任何时候都可以无需第一时间缴纳医保和养老目前2023年最低标准是元符合以上条件可以补一半即1279元4045岁之间至高领三年4555岁之间至高可以领五年47岁起还有一个可以叠加的大龄灵活就业补贴也是至高可以领三年省流也就是说从40岁起不在职状态自己交金至高可以领取8年的补贴先交后补叠加3年的另大龄补贴5年时间自己每月交1300累积养老金和参加医保或许见仁见智但47岁起3年缴纳最低标准是全返还的不就业的话累积三年工龄何乐不为灵活就业缴纳社保4050补贴大龄补贴养老金中年失业,5
不敢想象收到一份这样治愈的果盒得多开心水果大爱水果季每日水果应季水果水果自由高端水果我爱吃水果果切果盒创意果切缤纷果切水果果切切水果花式切水果,1
汗流浃背了老弟连高考600分都会有人嘲笑坐标深圳已经算教育非常非常非常非常发达的地区了我们这边有一所四大的高中全深圳最好的四所高中上周在国旗下讲话的题目都是从9科600到6科600大家都觉得非常努力是学霸但是为啥到了网上就成了不到600的就是智力缺陷啊石化R那怕是深中的高考成绩都没有全员600啊石化R我们是没活在同一个世界吗石化R高考高考600分深圳大学,1
再也不好心借给别人气垫了昨天店里同事脱妆好心借给她补一下我自己都没怎么用按压粉底液的地方只有一小块今天打开一看直接无语凹下去一大块哭惹R周边也脏脏的只补脸颊那一块用的了这么多嘛下次再也不借了,1
希望我们热烈而炽诚的活着强势回归ALinayyunALinayyun纯的话题FL学博团JT牛奶陨石友谊强势回归学习,1
地铁偶遇小萌娃火速抱回家抱回家养养不会被抓吧人类幼崽可以多可爱,1
冬日初营手机壁纸溪水潺潺风景不错iphone壁纸每日壁纸送你好看的手机壁纸全屏壁纸高清壁纸露营原创壁纸小众旅行地笔记灵感,5
回村日常第29天拥有不扫兴的父母是一种什么样的体验记录我的农村生活,2
带化妆台的浴室好新奇智能马桶离不开奶fufu的帕恰狗微水泥浴室颜值在线又实用性满满自砌微水泥浴室柜把化妆台也加入浴室柜区洗完澡就可以直接坐在那里护肤啦洗烘一体机也搬进浴室脏衣服可以直接丢进去洗走出浴室也不会觉得吵外观简洁的智能马桶隐藏式水箱侧面有一个凸出的按键冲水可以轻松使用秋冬的时候使用冻PP怎么办没关系它有座圈加温可以智能感应入座的体温然后自动调节可爱帕恰狗地毯亮色点缀浴室让浴室不那么沉闷浴室微水泥浴室帕恰狗智能马桶浴室好物化妆台浴室柜浴室装修灵感库浴室装修我的智能马桶新年新气象,1
冬季降临是福娃的兔宝宝好名字名字宝宝取名起名改名宝宝起名宝宝起名宝宝取名字名字宝宝取名字兔宝宝起名起名字,1
儿媳妇的狗儿子现在真是打不得骂不得说不得大家好刚买没多久的狗床就被狗儿拆了假装说要打他他狗精还把眼睛闭起来看到又气又好笑我跟媳妇说他现在打不得骂不得说不得说了也没用非常会看人脸色还非常会讨好人说要打他了就一直拱人,1
想知道大家是怎么变白的黄皮的痛谁懂哭惹R真的很想变白趁这个秋冬我要狠狠逆袭我也想穿小吊带啊啊啊求求大家有没有什么变白小妙招啊皱眉R皱眉R皱眉R,1
浅尝一下纯欲战神蕾丝篇高级感内衣法式内衣仙女睡裙纯欲风性感睡衣,4
十字绣墙看着就能满心欢喜了十字绣墙你值得拥有萌萌哒R改造打卡十字绣十字绣十字绣爱好者十字绣成品家居摆件家居分享,4
华为手机相机专业模式你的华为手机其实就是一台单反哇R大笑R你知道怎么打开华为手机的单反模式吗萌萌哒R看R其实只要打开相机点击专业模式看R哇R就有很多参数可以调节庆祝R萌萌哒R萌萌哒R学会这一招国旗假期出门拍照不求人让我们先来了解一下专业模式的功能吧烟花R烟花R烟花R一测光模式矩阵测光适合大多是场景中样测光适合拍摄人像测光模式逆光舞台看R二iso感光度越高对光线越敏感画面越亮适合光线暗画质越差哇R三s快门速度向右滑动快门越慢适合拍摄夜间车流瀑布三脚架向左滑动越快抓拍运动的物体清单R四曝光补偿向左画面变暗适合逆光夕阳剪影往右越亮适合日系小清新庆祝R五AF自动对焦AFS自动对焦AFC连续自动对焦MF手动对焦向右滑动无限摄影星空风景向左滑动拍摄蜜蜂萌萌哒R六WB白平衡阴片模式荧光模式白炽模式晴天模式手动调节白平衡氛围感照片哇R清单R清单R全景模式流光快门动态照片大光圈看R烟花R以上华为手机照相模式的六个功能你最喜欢哪一个呢庆祝R欢迎评论区交流如果对你有帮助别忘记关注jackson玩数码分享更多你不知道的玩机隐藏小技巧那我们下期见萌萌哒R萌萌哒R萌萌哒R华为華為华为手机手机技巧手机小技巧手机使用小技巧手机摄影技巧手机拍照手機拍照华为手机拍照单反专业模式手机拍照专业模式手机专业模式华为专业模式爱搞机的秦同学小红书视频号Geek小哥哥爱搞机的秦同学小红书视频号视频薯数码薯,4
芭比Q了又是字体侵权注意啦注意啦字体免费下载不等于免费使用另外windows自带的微软字体也是不能商用的很多人不知道都被坑了人家微软雅黑等字体是给windows系统用的离开了微软系统使用windows自带字体用作商业用途是侵权的,1
小鞠你看啊你也在慢慢被认可宋桉瑶专属话题鞠婧祎感谢以上网红出场,2
大学恋爱真的太甜啦情侣日常恋爱日常情侣装情侣穿搭,1
支起一个慕斯蛋糕小摊要怎么做越努力越幸运加油摆摊记录摆摊生活,1
美少女战士头像魔卡少女樱迪士尼公主美少女战士美少女百变小樱手绘头像美少女战士头像优质头像头像,5
咳了一个月结果被这个甘蔗头整好了不懂就问有问必答健康养生养生日常咳嗽咳嗽怎么办中医养生中医健康宝宝咳嗽食疗养生孩子咳嗽甘蔗咳嗽怎么办养生茶,1
为了让娃少吃糖果爸妈也是尽力了彩虹糖娃最爱的糖果之一用这种方法让娃看到其中添加了多少色素小朋友看到后很震惊表示不吃了希望能坚持久一点正好最近加州新颁布了法律禁止了一些食品添加剂其中彩虹糖受到很大影响老母亲默默的心中开心在海外让小朋友能少吃一点糖果实在是不容易还有什么方法能帮助小朋友少吃零食和糖果求经验合十R合十R海外养娃海外华人美国养娃美国育儿海外育儿爸爸妈妈零食,1
很难想象100年前的今天他还饥寒交迫我的爷爷104岁了100年前的今天他还在过着吃了上顿没下顿的生活用手机用高科技想吃什么吃什么简直对他来说是个梦但是100年后的今天他可以坐在暖气房里刷着视频看着窗外的雪景吃着想吃的水果再也不用受苦去享受生活对于他来说幸福这个词也许他最深有感触,3
我家腊排骨每一扇都是视频同款带脆骨的精排发给大家的腊排骨是一整块会切成一小块一小块抽真空发货小九腊肉香肠腊排骨农村特产,1
独一无二朋友圈背景图手写背景图浪漫生活的记录者每秒都值得记录微信背景图朋友圈背景图背景图分享背景图朋友圈背景朋友圈背景从第几张开始心动朋友圈文案背景图朋友圈背景图手写背景图背景图微信动态朋友圈背景图微信背景图背景图分享手写,5
12306好好学学灵动岛怎么做灵动岛iPhone那个大飞哥,5
广州哪里买衣服比较好啊降温了救救孩子看了一堆推荐想问问广州哪里买衣服比较好普通上班族不太会讲价也看不懂质量就动漫星城APM龙洞步行街那个比较好啊看很多人评价说不让试会拉走不让走我i人真的不太会吵架失望R失望R失望R但真的没衣服穿了能救救孩子嘛给个推荐吧,1
可爱滴好喜欢这件衣服呀好可爱女高中生舞蹈生高中生OotD,1
今天奖励自己奖励自己一个糯叽叽的现包麻薯皮冰激凌吃货日常冰淇淋甜品,1
注定被神明偏爱的宝宝名字宝宝起名名字取名宝宝取名字改名字起名改名起名字新生儿宝宝取名取名字孕晚期男孩起名女孩起名起名,1
经历过才明白交朋友远比结婚更需要门当户对两个能长期做朋友的人一定是需要门当户对的看见一博主分析小时代里边四个姐妹花那样的友情在现实生活中几乎是不存在的因为两个人之间如果没有相似的成长经历相似的生活困扰相似的思维方式那你们就不可能真正的理解彼此互相安慰甚至成为朋友毕竟人是不可能和自己没经历过的生活没经历过的处境共情的友情这个东西门槛其实非常高你可能会一时上头随便找个人结婚谈恋爱但你绝对无法莫名其妙的找人当好朋友寻找小红书懂我的评论涨知识神评论友情朋友门当户对恋爱交朋友一群志同道合的朋友,3
食堂阿姨被我导治好了手抖我们去做现场调查食堂阿姨给我们打的菜超级超级少师姐就在群里说不够的就再去打一次就行我导看见了立马去给食堂,1
孕妇眼中的水果怀孕不同阶段水果怎么吃快你的笨蛋老公给你买孕期孕期吃什么孕妇水果,5
独居起床发现放桌上的一碗酥肉没了之前有过放厨房的一碗做好的鸡翅第二天发现被拖出来一根估摸着觉得不好吃只拖到碗外吃了一点点昨天做了酥肉想着冬天温度低就没放冰箱今天起来发现没了碗附近都是调料辣椒朋友说是老鼠吃了但我住这么久一直没听见过老鼠的动静生肉放厨房也一直没出现过什么问题啊啊啊到底是什么我22楼啊周围邻居的窗户没有挨着的窗户附近都是墙壁图二是唯一我觉得可能是猫爬进来的地方但22楼啊真的不矮惊恐R,1
南京你不宣传它你糊涂啊啊啊谁懂啊吃了很多年的小店是我私藏南京旅游攻略南京芝士芝士控披萨,4
突然理解了关晓彤那句自己知道好就好知道周一围疯狂接戏只为了给还在谈恋爱时期的朱丹还2000万的时候突然理解了关晓彤那句自己知道好就好所以真正的恋爱脑是周一围吧朱丹周一围爱的修学旅行,2
绝绝子苹果手机真的太懂用户啦绝了苹果手机如何一键录音保留证据呢跟着嘉阳设置起来吧新生数码问题求助数码街区由我造苹果手机iPhone手机分享数码达人成长计划數碼達人成長計劃家居薯数码薯薯条小助手视频薯小红书创作助手小红书创作学院小红书视频号数码大玩家,4
你被外国人问过什么奇葩问题不得不说这个问题确实挺让人好奇的笑哭R浪漫生活记录者笔记灵感记录生活外国人神评论搞笑幽默奇葩,1
日语每日单词记忆卡老师带读点赞收藏一下方便自己找到1吊灯2窗帘3窗户窓4台灯電気5插座6玩偶縫7书桌机8枕头枕9被子布団10椅子椅子日语学习日语日语入门日语单词日语口语学日语自学日语零基础学日语,1
所以医生头巾上到底有多少只小青蛙哈哈哈哈哈哈这不应该是儿童医院的画风吗话说医护人员专业到位哪怕控制不住自己的脑子和嘴巴唱小青蛙但也能立刻反应过来你不能唱小青蛙浪漫生活的记录者医生医院尴尬小青蛙儿歌拔牙智齿,1
吃个美美的早餐吃个美美的早餐迷你食玩过家家玩具迷你厨房,4
红丝青叶长出水面了又得准备修剪了观赏鱼养鱼热带鱼鱼缸造景鱼缸生态鱼缸养鱼日记水族新手养鱼古法养鱼,1
氛围感的小头像来张氛围感的小头像吧绘画日常豆豆眼头像头像分享卡通头像头像约稿浪漫生活的记录者,1
锅盖洗不干净后续按照网友的建议重新洗了嗯还是不干净难道我这摆放还是有问题捂脸R捂脸R捂脸R洗碗机,1
肩胛骨缝疼痛处理居家锻炼肩胛骨缝疼肩胛骨颈椎颈椎病颈肩酸痛,5
更新啦25条超燃运动会加油稿致青春彩虹R学校秋季运动会圆满结束上一篇运动会加油稿的笔记好多宝子喜欢催更我再写点大笑R作为有求必应小蘑菇我来啦耶R新的15个加上旧的10个一共有25个了这次应该够了嘻嘻派对R有需要的宝子们还是自取修改班级就好啦耶R星R窗外有风景脚下有前途低头是赛场抬头是未来关关难过关关过事事难成事事成远赴人间惊鸿宴一睹人间盛世颜加油高二11班星R少年没有乌托邦心向远方自明朗放弃不难但坚持一定很酷大好青春怕什么向前跑别回头风华正茂的年纪应该所向披靡半山腰太挤了你要去山顶看看加油高二11班星R赶风追月莫停留平芜尽处是春山不是让你把比赛当成人生成败的赌注而是希望你在年轻的时候体会一次全力以赴追逐光靠近光成为光散发光少年不惧岁月长彼方尚有荣光在永远积极向上永远豪情满怀永远热泪盈眶加油高二11班星R听闻少年二字应与平庸相斥少年有梦不应止于心动更要付诸行动放弃可以找到一万个理由坚持只需一个信念希望在绿如茵的赛场奔赴的少年都可以顶峰相见加油高二11班星R初见少年拉满弓再见岁月不惧风须知少年凌云志曾许人间第一流时间在流逝赛道在延伸成功在你面前展现心脏在跳动热血在沸腾辉煌在你脚下铸就迎接自我挑战自我战胜自我人生海海祝你有帆有岸加油高二11班星R特别鸣谢各位在我青春里的独家赞助也许你没能展露锋芒也许你不能荣誉满墙然而青春放肆飞扬热爱经久不息输了不丢人不敢去赢才丢人少年啊你应该有梦的你无坚不摧也无所不能要踩着夕阳的灿烂奔向远方加油高二11班字数限制写不下啦完整版25条在图片里派对R希望对宝子们有帮助耶R运动会加油稿运动会加油稿,1
素凄闵凄闵和云菁天下第一好言子傲刀茗缘刃京闵慕珩遇沈娜妤云菁,2
想起了我在家里从没被在意的宝宝碗需求上学的时候有一年在逛超市看中了一个作为赠品的粉色的碗碗上面刻了很多只可爱的小兔子我买下来然后把碗拿出来洗好对家里人宣布这个以后就是我的专用碗吃饭都用这个因为它比家里正常吃饭的碗都要大一点所以每次吃饭我都会特意从最底下拿出来用这个时候我都是很开心的吃饭也是总抢先第一个盛饭后面有一次我吃饭晚了一点碗在我妈手里我说妈妈那是我专门用的我爸说吃个饭还这么多事不都可以用吗我沉默了它后面也被分给其他来家里做客的亲戚用我之后吃饭还是会选它但是再也不会那么开心了就这么过了几年今年过年我爸妈吃饭突然说这个碗不是专门你用的吗怎么不用了我五味杂陈我并没有开心我好几年前的诉求过了这么久才被看到她们明明能知道我在意什么但是根本不在意我也不会因为我有自己的房间而开心因为它是可以随时被我爸妈领进去亲戚住并且不告知我的衣柜里还留着亲戚的秋衣秋裤内裤我也不好意思丢怕别人下次要回去放在衣柜好几年它也是我不在的时候随意进出的高中翻我留下来的快递单问我为什么要寄东西给王俊凯我说王俊凯是我自己给自己取的快递名字翻出我藏在衣柜深处的日记本我的房间不是我的房间它是等我弟弟结婚以后就要被让出来的永远不会真正属于我的房间宝宝碗,3
治愈系手机壁纸素材组图山水美景拿图请留痕需要原图请关注后发私信或评论粉丝免费送,5
白菜酿肉家里来客做上这道好看又好吃的白菜酿肉做法还简单大人小孩都爱吃白菜酿肉,1
结构化超高频率美育德育劳动教育心理健康结构化热点中的超高频率题目谈谈关于xx教育的理解常考美育德育也就是立德树人心理健康教育劳动教育生命教育挫折教育等以下回答的版本适用于需要讲的时间较长看中内容的结构化面试还有一个更简单的回答版本宝们可以蹲一蹲第一一句话谈xx育事先积累实在不行套话备用是重要的基础的人生观关乎孩子的快乐和幸福成长和发展关系到国家民族的未来需要家校社共同努力这里可以从个人和学校角度简单谈一下影响或意义个人比如以美育为例有利于学生提高认识美发现美创造美的能力劳动教育树立劳动的正确观念和态度提高劳动的积极性学校创设校园文化环境促进校园文化的和谐可持续发展第二谈现状或分析原因这个超级有用别的需要分析原因的题目十有八九都能套社会学校家庭对于xx教育不重视可从社会资源匮乏无相关支持学校缺乏相关课程xx系统教育不完善技能化对学生老师的评价单一唯分数论家庭对xx教育的价值认识不足过于功利化第三措施学校完善相关课程体系建立科学评价体系开发本土化的xx资源还有几个超好用的维度独立开设课程利用校本课程和课后服务体系学科教学中有机渗透挖掘xx因素课外校外活动中安排校园文化建设中强化家庭正确树立xx教育理论作榜样引导关注孩子积极参与家校共育社会宣传舆论网络监管第四总结看答题时间选择不说也没事直接说回答完毕学生的xx教育需要多方合力多措并举引导学生树立正确的价值观和世界观培养具有时代精神和担当的新一代人才,5
麻了极简风走廊一装完入住觉得高攀不起越简单越有发挥空间极简风点点头说yes玄关走廊作为入户第一道风景线处处流露出细节小野流出羡慕的口水现代原木风隐形收纳现代原木风收纳背景墙软装设计杭州装修杭州室内设计装修设计别墅设计室内设计杭州装修案例现代风装修装修灵感库原木风装修客厅设计电视背景墙隐形收纳开放式书房书架设计落地窗极简风装修无主灯设计极简原木风我的装修日记我的装修记录,1
父母断生活费第32天收到了范琦的礼物暮年浮光之景将之瞬息点醒又终会因一物一事而解终生之惑小时候羡慕手上身上戴银饰的女孩子了银饰代表着一种祝福希望你平安的意思往往身上有银手链银手镯平安锁的女孩子肯定是被家里人捧在手心里疼着长大的没想到机缘巧合之下第一个解开我的执念的却是范琦的品牌大大我收到了人生中第一条银手链收到的时候有种说不出来的感觉像是藏在心中的一个结被解开了紫藤花的设计很美丽寓意是无尽的思恋很适合送给恋人或者闺蜜愿所有的美好都能如期而至范琦少女心手链闺蜜礼物银饰手链,4
我们的小孩也很聪明最后也难逃被困底层为什么很多穷q人家的小孩哪怕非常聪明也难以逃脱被困底层的命运第一永远不要试图通过感情和道德去仰赖人性而是要用规则和利益去约束人性我们普通人家的小孩从小被教育要信奉礼义廉耻孝悌忠信我们对于人性的阴暗面人性的丑恶是一无所知的但上层他们从小就会教孩子认识人性的复杂认识这个世界的复杂他们知道道德从不单一善恶也从不绝对被这样教育长大的小孩他们就不太会有那种非黑极白的世界观他们也不会对人性抱有那种不切实际的期待你不爱我你背叛我你伤害我我不意外我都能理解因为这个就是人性但我依然可以选择原谅你依然可以选择帮助你引导你向善已识乾坤大犹怜草木青你在认清了这个世界的本质认清了人性的险恶你在非常清醒的情况下依然选择拥抱这个东西才可贵第二世间万物都没有标准答案你能看到的不一定是真的真的不一定是对的对错不一定是非看的准则我说过很多次学校培养的是服从性我们从小被灌输的思维是一定要去找一个标准答案一定要分辨谁对谁错但其实这个世界没有这么多对错就算有对错也没有这么重要从小就没有人教我们如何去看清一个事物的本质我们以为自己看到的听到的就是真相但其实这个世界上只要是被强调的东西只要是突然开始宣传的东西基本上都是对普通人有害的一个假象第三绝对不要轻信捷径你们知道底层最可怕的是什么吗是他们会面临各种各样的诱惑随时面临滑下去的风险首先第一步你去哪里认识这种所谓的大佬我们唯一能够认识顶级有钱人并且可以跟他们建立起良好的利益往来的地方就是名校有钱人上的都是好学校你不要扯那些不三不四的地方认识场合决定关系走向同时也决定你最后落得一个什么样的结局真心话越是底层越是普通家庭你越要卯足了劲去读书不要听信那种知识无用读书无用的言论你想一想要是真的没用为什么有钱人还在孩子的教育上面这么卷如果你真想走捷径想认识顶级有钱人并且能够用到他们那你就好好读书上名校所以不如尽早放弃幻想只专心壮大自己的翅膀清醒的认识自己才能更加好运社会底层认知,3
长沙酒店求推荐不要广一共2个人去长沙玩看了一下好多都是民宿2个女孩子求安全求推荐性价比高较为便宜的酒店或者有没有需要避雷的感谢评论区的我都认旅游长沙长沙酒店酒店推荐长沙旅游,5
想去繁星中走走降落到童话看看雪带走了寒冷也带来了童话雪花繁星谁又分得清呢主页持续更新灵感脑洞商业用途请笔记灵感雪下雪童话小镇圣诞街道口一闪一闪亮星星助眠白噪音记录生活少女心emo我的宅家日常窗外风景封面治愈系风景氛围感催眠疗愈壁纸绘本家居美学浪漫生活记录者治愈Ai绘画脑洞大开蛋仔日常生活里的快乐瞬间微缩场景深度睡眠解压小红书创作助手,3
买小了后悔的很这么大的空隙都不知道要怎么办了浴室柜定制浴室柜网红浴室柜浴室柜非标定制装修装修灵感库装修踩雷,4
报新鲜的小兔打滚堡子适应新沙发啦以后多多蹦迪特立独行宠物观察局我家宠物好可爱,2
